online, offline, global 
0.219296, 1.38456, 4.82167 
0.219296, 1.38456, 4.82167 
0.219296, 1.38456, 4.82167 
0.219296, 1.38456, 4.82167 
0.219296, 1.38456, 4.82167 
0.219296, 1.38456, 4.82167 
0.219296, 1.38456, 4.82167 
0.219296, 1.38456, 4.82167 
0.219296, 1.38456, 4.82167 
0.219296, 1.38456, 4.82167 
