online, offline, cpu 
0.730069, 4.95392, 1.74797  
0.757497, 5.00464, 1.9149  
0.727156, 5.06849, 1.7711  
0.74117, 5.03469, 1.8533  
0.762442, 4.99883, 1.77314  
0.777708, 5.03219, 1.95289  
0.762696, 5.08468, 1.98214  
0.746999, 4.9986, 1.88085  
0.724101, 5.06537, 1.78244  
0.734658, 5.00898, 1.82946  
