online, offline, total 
520.0, 2024.0, 2544.0 
520.0, 2024.0, 2544.0 
520.0, 2024.0, 2544.0 
520.0, 2024.0, 2544.0 
520.0, 2024.0, 2544.0 
520.0, 2024.0, 2544.0 
520.0, 2024.0, 2544.0 
520.0, 2024.0, 2544.0 
520.0, 2024.0, 2544.0 
520.0, 2024.0, 2544.0 
