online, offline, total 
301.0, 134.0, 435.0 
301.0, 134.0, 435.0 
301.0, 134.0, 435.0 
301.0, 134.0, 435.0 
301.0, 134.0, 435.0 
301.0, 134.0, 435.0 
301.0, 134.0, 435.0 
301.0, 134.0, 435.0 
301.0, 134.0, 435.0 
301.0, 134.0, 435.0 
