online, offline, cpu 
1.50708, 1171.47, 592.512  
1.45946, 1166.69, 581.225  
1.48759, 1180.25, 591.764  
1.5023, 1208.42, 614.868  
1.45704, 1195.98, 599.998  
1.47902, 1183.86, 596.804  
1.45262, 1193.47, 597.688  
1.48336, 1176.97, 583.644  
1.52404, 1193.99, 604.802  
1.52919, 1178.79, 593.224  
