online, offline, total 
336.0, 106.0, 442.0 
336.0, 106.0, 442.0 
336.0, 106.0, 442.0 
336.0, 106.0, 442.0 
336.0, 106.0, 442.0 
336.0, 106.0, 442.0 
336.0, 106.0, 442.0 
336.0, 106.0, 442.0 
336.0, 106.0, 442.0 
336.0, 106.0, 442.0 
