online, offline, cpu 
3.37462, 55.0581, 20.7534  
3.40956, 54.2724, 21.3582  
2.76719, 52.7701, 22.3948  
3.27593, 53.3821, 22.0753  
2.79998, 54.8504, 20.6637  
3.50725, 54.8439, 21.0768  
3.5394, 55.2649, 21.1033  
3.2948, 56.4658, 19.5827  
3.56905, 54.6562, 20.7754  
3.41663, 55.0919, 20.4682  
