online, offline, total 
565.0, 3808.0, 4373.0 
565.0, 3808.0, 4373.0 
565.0, 3808.0, 4373.0 
565.0, 3808.0, 4373.0 
565.0, 3808.0, 4373.0 
565.0, 3808.0, 4373.0 
565.0, 3808.0, 4373.0 
565.0, 3808.0, 4373.0 
565.0, 3808.0, 4373.0 
565.0, 3808.0, 4373.0 
